LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,GAUL_AD2,POINT_ID,UNIQUE_LOCATION,X,Y,YEAR,COUNTRY,REGION 
polygon,2,194,42187,23788,-999,101509,-54.658642,-25.498985,2000,Paraguay,Americas
polygon,2,240,2386,26860,-999,104581,101.181049,16.380226,2000,Thailand,Asia
polygon,2,37,25393,10553,-999,88274,-52.313082,-28.008678,2000,Brazil,Americas
polygon,1,153,1711,-999,-999,40725,103.387315,2.047911,2000,Malaysia,Asia
polygon,1,61,331,-999,-999,17914,-83.727135,9.15291,2000,Costa Rica,Americas
polygon,2,1013696,1482,1013460,-999,1013460,107.635025,-6.924379,2000,Indonesia,Asia
polygon,2,240,1197,26617,-999,104338,99.545931,18.408055,2000,Thailand,Asia
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,2000,Thailand,Asia
polygon,1,100,522,-999,-999,20122,-61.600504,16.27991,2000,Guadeloupe,Americas
polygon,1,153,12912,-999,-999,40740,100.659817,5.923154,2000,Malaysia,Asia
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,2000,Philippines,Asia
polygon,1,61,2635,-999,-999,17878,-83.348912,9.947798,2000,Costa Rica,Americas
polygon,1,1011447,990,-999,-999,1007192,108.047454,11.117744,2000,Viet Nam,Asia
polygon,1,61,2981,-999,-999,17880,-85.395814,10.447636,2000,Costa Rica,Americas
polygon,2,242,3319,27336,-999,105057,125.329569,-9.051581,2000,Timor-Leste,Asia
polygon,1,44,1012350,-999,-999,1012350,105.59581,12.025858,2000,Cambodia,Asia
polygon,1,153,2151,-999,-999,40759,102.207603,2.77725,2000,Malaysia,Asia
polygon,2,231,1012,25851,-999,103572,80.020395,6.869272,2000,Sri Lanka,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,2000,Thailand,Asia
polygon,1,103,1291,-999,-999,68292,-91.009564,14.161968,2000,Guatemala,Americas
polygon,1,240,1226,-999,-999,30117,100.155466,15.681895,2000,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,2000,Indonesia,Asia
polygon,1,103,497,-999,-999,68543,-89.897681,14.207556,2000,Guatemala,Americas
polygon,1,103,496,-999,-999,68306,-90.356822,14.155578,2000,Guatemala,Americas
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,2000,Brazil,Americas
polygon,2,37,1199,9941,-999,87662,-43.055199,-22.916585,2000,Brazil,Americas
polygon,0,222,-999,-999,-999,3346,103.807965,1.349812,2000,Singapore,Asia
polygon,1,103,2595,-999,-999,68515,-89.508349,15.036083,2000,Guatemala,Americas
polygon,1,1011447,992,-999,-999,1005254,105.609177,10.562094,2000,Viet Nam,Asia
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,2000,Venezuela,Americas
polygon,2,188,3403,40392,-999,118113,67.05205,24.944419,2000,Pakistan,Asia
polygon,1,1006344,1012358,-999,-999,1012358,-99.074979,18.742994,2000,Mexico,Americas
polygon,1,240,3183,-999,-999,30131,99.788018,8.375803,2000,Thailand,Asia
polygon,1,240,3169,-999,-999,30371,100.71176,13.593797,2000,Thailand,Asia
polygon,1,240,2877,-999,-999,30192,100.684629,14.062717,2000,Thailand,Asia
polygon,1,111,1098,-999,-999,20630,-87.640107,14.612964,2000,Honduras,Americas
polygon,1,153,3392,-999,-999,40752,101.68961,3.144215,2000,Malaysia,Asia
polygon,1,103,61162,-999,-999,68246,-90.083629,14.90473,2000,Guatemala,Americas
polygon,1,75,1562,-999,-999,19179,-89.695297,13.694821,2000,El Salvador,Americas
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,2000,Malaysia,Asia
polygon,1,240,2859,-999,-999,30069,100.107757,13.92318,2000,Thailand,Asia
polygon,1,75,47081,-999,-999,19063,-88.973168,13.477364,2000,El Salvador,Americas
polygon,1,103,3220,-999,-999,68351,-91.713789,14.786373,2000,Guatemala,Americas
polygon,1,75,3307,-999,-999,18998,-89.078032,14.143951,2000,El Salvador,Americas
polygon,1,103,2024,-999,-999,68443,-91.560277,15.650719,2000,Guatemala,Americas
polygon,2,73,36858,15420,-999,93141,-79.793952,-2.21002,2000,Ecuador,Americas
polygon,1,75,3083,-999,-999,19025,-89.373709,13.702397,2000,El Salvador,Americas
polygon,1,242,3245,-999,-999,30733,125.646567,-8.546072,2000,Timor-Leste,Asia
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,2000,Indonesia,Asia
polygon,2,23,40211,5780,-999,83501,90.449892,24.11121,2000,Bangladesh,Asia
polygon,1,1011447,1217,-999,-999,1006163,106.694737,10.744253,2000,Viet Nam,Asia
polygon,1,63,398,-999,-999,18001,-82.269321,23.072677,2000,Cuba,Americas
polygon,2,240,1915,27040,-999,104761,100.410174,6.934269,2000,Thailand,Asia
polygon,1,75,866,-999,-999,19133,-89.179747,13.77121,2000,El Salvador,Americas
polygon,2,196,682,24253,-999,101974,123.754042,10.357879,2001,Philippines,Asia
polygon,2,1011442,2553,1011985,-999,1011985,-80.636143,-4.58057,2001,Peru,Americas
polygon,2,1011442,1006370,1011904,-999,1011904,-80.431015,-3.807089,2001,Peru,Americas
polygon,2,115,1542,70254,-999,147975,78.998148,12.800638,2001,India,Asia
polygon,2,115,1542,70242,-999,147963,80.234952,13.048086,2001,India,Asia
polygon,2,240,41767,26933,-999,104654,99.777784,13.537917,2001,Thailand,Asia
polygon,2,1013696,1013689,1013590,-999,1013590,109.468689,-0.254651,2001,Indonesia,Asia
polygon,2,63,398,14604,-999,92325,-82.359389,23.136614,2001,Cuba,Americas
polygon,2,196,978,24227,-999,101948,121.033541,13.89872,2001,Philippines,Asia
polygon,2,153,40700,37359,-999,115080,102.248949,6.042255,2001,Malaysia,Asia
polygon,2,115,41764,17727,-999,95448,78.138792,26.045046,2001,India,Asia
polygon,0,1011444,-999,-999,-999,1014568,159.419358,-8.171604,2001,Solomon Islands,Oceania
polygon,2,158,3063,61301,-999,139022,-61.04201,14.640241,2001,Martinique,Americas
polygon,2,1013696,896,1013606,-999,1013606,110.476613,-7.271067,2001,Indonesia,Asia
polygon,2,57,41752,14214,-999,91935,-73.132768,7.137174,2001,Colombia,Americas
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,2001,Brazil,Americas
polygon,2,240,40706,26579,-999,104300,98.53035,15.194806,2001,Thailand,Asia
polygon,2,196,1406,24214,-999,101935,120.310324,15.994351,2001,Philippines,Asia
polygon,2,1011447,479,1002660,-999,1002660,109.186294,12.254328,2001,Viet Nam,Asia
polygon,2,1006344,2868,1010328,-999,1010328,-96.090538,18.034089,2001,Mexico,Americas
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,2001,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,2001,Thailand,Asia
polygon,2,240,1761,26403,-999,104124,100.476285,13.753881,2001,Thailand,Asia
polygon,2,240,1761,26401,-999,104122,100.634439,13.76627,2001,Thailand,Asia
polygon,1,259,494,-999,-999,32610,-155.543293,19.62643,2001,United States of America,Oceania
polygon,2,263,3281,32145,-999,109866,-70.436615,9.387815,2001,Venezuela,Americas
polygon,2,37,1662,6509,-999,84230,-60.259021,-2.625919,2001,Brazil,Americas
polygon,2,33,981,40523,-999,118244,-63.198417,-17.88839,2001,Bolivia,Americas
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,2001,Puerto Rico,Americas
polygon,2,115,2467,17852,-999,95573,72.787833,26.74905,2001,India,Asia
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,2001,Malaysia,Asia
polygon,2,1011447,1817,1000605,-999,1000605,106.078512,10.189496,2001,Viet Nam,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,2001,Brazil,Americas
polygon,2,37,995,9600,-999,87321,-34.864467,-7.999333,2001,Brazil,Americas
polygon,2,37,995,9599,-999,87320,-35.235565,-7.733136,2001,Brazil,Americas
polygon,2,37,995,9576,-999,87297,-34.999089,-8.154738,2001,Brazil,Americas
polygon,2,37,995,9519,-999,87240,-35.080056,-8.271342,2001,Brazil,Americas
polygon,2,37,995,9492,-999,87213,-35.943669,-8.453953,2001,Brazil,Americas
polygon,1,191,1096,-999,-999,27132,-79.099304,9.002357,2001,Panama,Americas
polygon,2,37,718,9183,-999,86904,-49.289051,-25.475965,2001,Brazil,Americas
polygon,1,1011440,1013670,-999,-999,1013670,96.163321,16.959235,2001,Myanmar,Asia
polygon,2,191,1096,23749,-999,101470,-79.454482,9.186953,2001,Panama,Americas
polygon,2,37,2230,8583,-999,86304,-44.862149,-15.896759,2001,Brazil,Americas
polygon,2,37,2230,7936,-999,85657,-43.959732,-19.902397,2001,Brazil,Americas
polygon,2,240,2386,26860,-999,104581,101.181049,16.380226,2001,Thailand,Asia
polygon,2,37,25393,10553,-999,88274,-52.313082,-28.008678,2001,Brazil,Americas
polygon,0,212,-999,-999,-999,3336,-172.213814,-13.705996,2001,Samoa,Oceania
polygon,1,61,331,-999,-999,17914,-83.727135,9.15291,2001,Costa Rica,Americas
polygon,2,1013696,1482,1013460,-999,1013460,107.635025,-6.924379,2001,Indonesia,Asia
polygon,2,240,1197,26617,-999,104338,99.545931,18.408055,2001,Thailand,Asia
polygon,2,1011440,64829,1011890,-999,1011890,96.187912,21.973565,2001,Myanmar,Asia
polygon,1,1011447,567,-999,-999,1006551,106.296977,17.529045,2001,Viet Nam,Asia
polygon,2,240,1804,26717,-999,104438,101.447572,14.618447,2001,Thailand,Asia
polygon,1,263,2603,-999,-999,35417,-66.364645,10.249965,2001,Venezuela,Americas
polygon,1,240,1106,-999,-999,29909,99.870687,19.843203,2001,Thailand,Asia
polygon,1,240,61322,-999,-999,30275,100.548067,16.977018,2001,Thailand,Asia
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,2001,Thailand,Asia
polygon,1,63,919,-999,-999,18033,-75.887514,20.762234,2001,Cuba,Americas
polygon,1,115,2278,-999,-999,21019,77.108979,28.646519,2001,India,Asia
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,2001,Philippines,Asia
polygon,1,153,12912,-999,-999,40731,100.888031,5.819937,2001,Malaysia,Asia
polygon,1,240,607,-999,-999,30353,102.328503,13.785206,2001,Thailand,Asia
polygon,1,139,352,-999,-999,22022,106.944839,14.793694,2001,Lao People's Democratic Republic,Asia
polygon,1,1011447,990,-999,-999,1007192,108.047454,11.117744,2001,Viet Nam,Asia
polygon,1,240,1210,-999,-999,30481,103.659276,14.882941,2001,Thailand,Asia
polygon,1,61,2981,-999,-999,17880,-85.395814,10.447636,2001,Costa Rica,Americas
polygon,2,53,72912,13042,-999,90763,111.771929,22.035918,2001,China,Asia
polygon,2,53,72912,13034,-999,90755,112.657622,22.289999,2001,China,Asia
polygon,1,63,2448,-999,-999,18165,-79.416732,21.971188,2001,Cuba,Americas
polygon,1,240,2830,-999,-999,30168,102.304374,17.178109,2001,Thailand,Asia
polygon,1,44,1012350,-999,-999,1012350,105.59581,12.025858,2001,Cambodia,Asia
polygon,1,240,421,-999,-999,30502,102.528048,12.312635,2001,Thailand,Asia
polygon,1,153,2151,-999,-999,40759,102.207603,2.77725,2001,Malaysia,Asia
polygon,2,1011447,990,1000500,-999,1000500,108.176077,10.938247,2001,Viet Nam,Asia
polygon,1,1011447,913,-999,-999,1005336,109.056684,13.168789,2001,Viet Nam,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,2001,Thailand,Asia
polygon,1,240,949,-999,-999,30307,99.636771,11.931298,2001,Thailand,Asia
polygon,1,240,61314,-999,-999,30397,100.113965,6.480503,2001,Thailand,Asia
polygon,1,240,3073,-999,-999,30032,100.901886,15.092093,2001,Thailand,Asia
polygon,1,180,955,-999,-999,25812,-87.056942,12.778251,2001,Nicaragua,Americas
polygon,1,240,2691,-999,-999,29932,99.066523,10.346154,2001,Thailand,Asia
polygon,1,240,1226,-999,-999,30117,100.155466,15.681895,2001,Thailand,Asia
polygon,1,240,48364,-999,-999,30571,101.229956,6.189917,2001,Thailand,Asia
polygon,1,196,1287,-999,-999,27596,121.036474,14.599243,2001,Philippines,Asia
polygon,1,63,579,-999,-999,17974,-78.649897,21.982352,2001,Cuba,Americas
polygon,1,240,68805,-999,-999,30325,101.426956,12.854308,2001,Thailand,Asia
polygon,1,240,1012345,-999,-999,1012345,104.343428,15.894663,2001,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,2001,Indonesia,Asia
polygon,2,37,1199,9977,-999,87698,-42.666731,-22.112331,2001,Brazil,Americas
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,2001,Brazil,Americas
polygon,2,37,1199,9941,-999,87662,-43.055199,-22.916585,2001,Brazil,Americas
polygon,2,94,1312,16630,-999,94351,-0.034708,8.82858,2001,Ghana,Africa
polygon,2,259,494,29228,-999,106949,-156.560447,20.861267,2001,United States of America,Oceania
polygon,2,259,494,29227,-999,106948,-159.60304,22.043433,2001,United States of America,Oceania
polygon,2,259,494,29225,-999,106946,-158.039976,21.480942,2001,United States of America,Oceania
polygon,1,180,1317,-999,-999,25876,-86.276187,12.211925,2001,Nicaragua,Americas
polygon,1,63,2778,-999,-999,18013,-76.926408,20.292381,2001,Cuba,Americas
polygon,1,240,2863,-999,-999,29917,101.206267,13.191567,2001,Thailand,Asia
polygon,1,191,3085,-999,-999,27092,-82.268184,8.486431,2001,Panama,Americas
polygon,1,63,979,-999,-999,18181,-80.012572,22.550148,2001,Cuba,Americas
polygon,1,63,1116,-999,-999,18157,-83.708998,22.447754,2001,Cuba,Americas
polygon,1,63,1104,-999,-999,18020,-74.913952,20.215483,2001,Cuba,Americas
polygon,1,1011447,992,-999,-999,1005254,105.609177,10.562094,2001,Viet Nam,Asia
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,2001,Venezuela,Americas
polygon,1,1011447,1782,-999,-999,1007036,105.181196,10.509438,2001,Viet Nam,Asia
polygon,2,188,3403,40392,-999,118113,67.05205,24.944419,2001,Pakistan,Asia
polygon,1,240,68742,-999,-999,30551,99.483562,15.346176,2001,Thailand,Asia
polygon,1,1006344,1012358,-999,-999,1012358,-99.074979,18.742994,2001,Mexico,Americas
polygon,1,240,64837,-999,-999,29970,102.581123,16.405946,2001,Thailand,Asia
polygon,1,240,3183,-999,-999,30131,99.788018,8.375803,2001,Thailand,Asia
polygon,1,240,3169,-999,-999,30371,100.71176,13.593797,2001,Thailand,Asia
polygon,1,263,1006368,-999,-999,1006368,-66.96389,10.480088,2001,Venezuela,Americas
polygon,0,99,-999,-999,-999,3223,-61.680889,12.115339,2001,Grenada,Americas
polygon,1,63,2262,-999,-999,17986,-80.475232,22.23226,2001,Cuba,Americas
polygon,1,1011447,2514,-999,-999,1005181,106.478248,10.114985,2001,Viet Nam,Asia
polygon,1,240,2877,-999,-999,30192,100.684629,14.062717,2001,Thailand,Asia
polygon,1,240,2062,-999,-999,30157,101.720537,6.17881,2001,Thailand,Asia
polygon,1,240,2563,-999,-999,30451,99.895039,14.609625,2001,Thailand,Asia
polygon,1,1011447,1012403,-999,-999,1012403,106.306701,10.396999,2001,Viet Nam,Asia
polygon,1,240,25362,-999,-999,30203,101.351557,6.728428,2001,Thailand,Asia
polygon,1,158,3063,-999,-999,64687,-61.04201,14.640241,2001,Martinique,Americas
polygon,1,180,975,-999,-999,25885,-86.096116,11.995781,2001,Nicaragua,Americas
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,2001,Malaysia,Asia
polygon,1,240,2859,-999,-999,30069,100.107757,13.92318,2001,Thailand,Asia
polygon,1,240,1915,-999,-999,30430,100.557096,6.902389,2001,Thailand,Asia
polygon,2,63,597,14738,-999,92459,-82.116443,22.934466,2001,Cuba,Americas
polygon,1,75,3307,-999,-999,18998,-89.078032,14.143951,2001,El Salvador,Americas
polygon,1,99,1334,-999,-999,20117,-61.649948,12.119089,2001,Grenada,Americas
polygon,2,73,36858,15420,-999,93141,-79.793952,-2.21002,2001,Ecuador,Americas
polygon,1,99,70080,-999,-999,20118,-61.737242,12.054676,2001,Grenada,Americas
polygon,1,242,3245,-999,-999,30733,125.646567,-8.546072,2001,Timor-Leste,Asia
polygon,1,99,67152,-999,-999,20116,-61.673987,12.066349,2001,Grenada,Americas
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,2001,Indonesia,Asia
polygon,2,23,40211,5780,-999,83501,90.449892,24.11121,2001,Bangladesh,Asia
polygon,1,99,547,-999,-999,20121,-61.640641,12.199317,2001,Grenada,Americas
polygon,1,1011447,1217,-999,-999,1006163,106.694737,10.744253,2001,Viet Nam,Asia
polygon,1,99,2999,-999,-999,20119,-61.714745,12.140173,2001,Grenada,Americas
polygon,1,63,398,-999,-999,18001,-82.269321,23.072677,2001,Cuba,Americas
polygon,1,99,1501,-999,-999,20120,-61.689933,12.187182,2001,Grenada,Americas
polygon,1,149,2612,-999,-999,22570,113.560848,22.156152,2001,Macau,Asia
polygon,2,240,1915,27040,-999,104761,100.410174,6.934269,2001,Thailand,Asia
polygon,1,75,866,-999,-999,19133,-89.179747,13.77121,2001,El Salvador,Americas
polygon,2,263,1439,32167,-999,109888,-71.684259,10.660469,2001,Venezuela,Americas
polygon,2,37,2538,7402,-999,85123,-51.037847,-17.739135,2002,Brazil,Americas
polygon,2,37,2538,7301,-999,85022,-49.275092,-16.642076,2002,Brazil,Americas
polygon,2,37,2538,7256,-999,84977,-48.645423,-17.708721,2002,Brazil,Americas
polygon,2,37,2538,7227,-999,84948,-49.26597,-16.811849,2002,Brazil,Americas
polygon,2,37,2538,7224,-999,84945,-48.993027,-16.287176,2002,Brazil,Americas
polygon,2,23,2089,5817,-999,83538,88.654982,24.466931,2002,Bangladesh,Asia
polygon,2,1006344,2524,1009852,-999,1009852,-103.494848,20.794248,2002,Mexico,Americas
polygon,2,23,1006364,5801,-999,83522,89.435223,23.438128,2002,Bangladesh,Asia
polygon,2,115,2078,17772,-999,95493,77.620644,19.11518,2002,India,Asia
polygon,2,115,2078,17769,-999,95490,74.1673,16.466794,2002,India,Asia
polygon,2,1011442,1006370,1011904,-999,1011904,-80.431015,-3.807089,2002,Peru,Americas
polygon,2,115,1542,70254,-999,147975,78.998148,12.800638,2002,India,Asia
polygon,2,115,1542,70242,-999,147963,80.234952,13.048086,2002,India,Asia
polygon,2,240,41767,26933,-999,104654,99.777784,13.537917,2002,Thailand,Asia
polygon,2,1013696,1013689,1013590,-999,1013590,109.468689,-0.254651,2002,Indonesia,Asia
polygon,2,63,398,14604,-999,92325,-82.359389,23.136614,2002,Cuba,Americas
polygon,2,153,40700,37359,-999,115080,102.248949,6.042255,2002,Malaysia,Asia
polygon,2,153,1711,37338,-999,115059,103.683171,1.590465,2002,Malaysia,Asia
polygon,2,158,3063,61301,-999,139022,-61.04201,14.640241,2002,Martinique,Americas
polygon,2,153,12912,37354,-999,115075,100.865521,5.711525,2002,Malaysia,Asia
polygon,2,153,12912,37349,-999,115070,100.401103,6.353467,2002,Malaysia,Asia
polygon,2,153,12912,37348,-999,115069,100.510166,5.694114,2002,Malaysia,Asia
polygon,2,1013696,896,1013606,-999,1013606,110.476613,-7.271067,2002,Indonesia,Asia
polygon,2,57,41752,14214,-999,91935,-73.132768,7.137174,2002,Colombia,Americas
polygon,2,37,3019,11550,-999,89271,-46.480153,-23.960135,2002,Brazil,Americas
polygon,2,37,3019,11548,-999,89269,-46.752553,-21.753377,2002,Brazil,Americas
polygon,2,37,3019,11543,-999,89264,-46.647355,-23.649694,2002,Brazil,Americas
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,2002,Brazil,Americas
polygon,2,37,3019,11479,-999,89200,-50.694893,-21.28464,2002,Brazil,Americas
polygon,2,37,3019,11087,-999,88808,-47.043716,-22.883405,2002,Brazil,Americas
polygon,2,37,3019,11062,-999,88783,-49.071432,-21.610001,2002,Brazil,Americas
polygon,2,37,3019,11052,-999,88773,-50.350538,-21.260897,2002,Brazil,Americas
polygon,2,37,3019,11010,-999,88731,-50.574183,-21.113288,2002,Brazil,Americas
polygon,2,240,40706,26579,-999,104300,98.53035,15.194806,2002,Thailand,Asia
polygon,2,1011447,479,1002660,-999,1002660,109.186294,12.254328,2002,Viet Nam,Asia
polygon,0,262,-999,-999,-999,3386,167.539996,-16.395208,2002,Vanuatu,Oceania
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,2002,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,2002,Thailand,Asia
polygon,2,240,1761,26401,-999,104122,100.634439,13.76627,2002,Thailand,Asia
polygon,2,115,1013674,17823,-999,95544,76.768278,30.733839,2002,India,Asia
polygon,1,259,494,-999,-999,32610,-155.543293,19.62643,2002,United States of America,Oceania
polygon,2,263,3281,32145,-999,109866,-70.436615,9.387815,2002,Venezuela,Americas
polygon,2,33,981,40532,-999,118253,-63.567075,-16.663266,2002,Bolivia,Americas
polygon,2,33,981,40523,-999,118244,-63.198417,-17.88839,2002,Bolivia,Americas
polygon,2,115,1207,17709,-999,95430,77.004688,8.606249,2002,India,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,2002,Puerto Rico,Americas
polygon,2,115,2467,17852,-999,95573,72.787833,26.74905,2002,India,Asia
polygon,2,196,1828,24248,-999,101969,122.63611,11.368869,2002,Philippines,Asia
polygon,2,51,2720,12973,-999,90694,-109.265553,-27.11607,2002,Chile,Americas
polygon,2,153,1306,37462,-999,115183,101.849603,3.064525,2002,Malaysia,Asia
polygon,2,153,1306,37459,-999,115180,101.573648,3.095465,2002,Malaysia,Asia
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,2002,Malaysia,Asia
polygon,2,153,1306,37454,-999,115175,101.649283,3.282144,2002,Malaysia,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,2002,Brazil,Americas
polygon,2,61,1012400,14477,-999,92198,-84.576218,9.897044,2002,Costa Rica,Americas
polygon,2,61,1012400,14472,-999,92193,-84.403981,9.980715,2002,Costa Rica,Americas
polygon,2,1013696,1204,1013346,-999,1013346,97.726435,4.527705,2002,Indonesia,Asia
polygon,2,1013696,1204,1013340,-999,1013340,96.101525,4.500244,2002,Indonesia,Asia
polygon,2,111,3011,17301,-999,95022,-87.259591,14.169032,2002,Honduras,Americas
polygon,1,1006344,3420,-999,-999,1014777,-102.655394,23.293966,2002,Mexico,Americas
polygon,2,37,718,9450,-999,87171,-51.866388,-23.467819,2002,Brazil,Americas
polygon,2,37,718,9281,-999,87002,-51.105246,-23.523577,2002,Brazil,Americas
polygon,2,37,718,9183,-999,86904,-49.289051,-25.475965,2002,Brazil,Americas
polygon,2,191,1096,23749,-999,101470,-79.454482,9.186953,2002,Panama,Americas
polygon,2,37,2230,7936,-999,85657,-43.959732,-19.902397,2002,Brazil,Americas
polygon,2,37,1012322,7687,-999,85408,-54.249394,-20.912673,2002,Brazil,Americas
polygon,2,37,798,7045,-999,84766,-39.282219,-7.181934,2002,Brazil,Americas
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,2002,Brazil,Americas
polygon,2,240,2386,26860,-999,104581,101.181049,16.380226,2002,Thailand,Asia
polygon,1,61,1012400,-999,-999,1012400,-84.61036,10.563204,2002,Costa Rica,Americas
polygon,2,37,25393,10455,-999,88176,-51.162773,-30.097328,2002,Brazil,Americas
polygon,1,153,1711,-999,-999,40725,103.387315,2.047911,2002,Malaysia,Asia
polygon,2,153,369,37396,-999,115117,100.726152,4.802198,2002,Malaysia,Asia
polygon,2,153,369,37393,-999,115114,101.092588,4.833376,2002,Malaysia,Asia
polygon,2,153,369,37392,-999,115113,101.15988,4.514839,2002,Malaysia,Asia
polygon,2,153,369,37388,-999,115109,101.370575,4.036527,2002,Malaysia,Asia
polygon,2,1013696,1482,1013460,-999,1013460,107.635025,-6.924379,2002,Indonesia,Asia
polygon,1,111,1001,-999,-999,20822,-86.623501,14.006819,2002,Honduras,Americas
polygon,1,111,977,-999,-999,20885,-87.202881,15.300519,2002,Honduras,Americas
polygon,2,240,1197,26617,-999,104338,99.545931,18.408055,2002,Thailand,Asia
polygon,2,240,1804,26719,-999,104440,102.547572,15.244913,2002,Thailand,Asia
polygon,2,240,1804,26712,-999,104433,102.098488,14.967634,2002,Thailand,Asia
polygon,2,240,1804,26709,-999,104430,101.941284,15.018776,2002,Thailand,Asia
polygon,2,240,1804,26705,-999,104426,101.662185,15.225403,2002,Thailand,Asia
polygon,1,263,2603,-999,-999,35417,-66.364645,10.249965,2002,Venezuela,Americas
polygon,2,37,64822,6661,-999,84382,-39.037627,-12.186893,2002,Brazil,Americas
polygon,1,1011447,915,-999,-999,1004092,106.909514,11.752309,2002,Viet Nam,Asia
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,2002,Thailand,Asia
polygon,1,63,919,-999,-999,18033,-75.887514,20.762234,2002,Cuba,Americas
polygon,2,115,1032,70296,-999,148017,87.262407,22.410423,2002,India,Asia
polygon,1,115,2278,-999,-999,21019,77.108979,28.646519,2002,India,Asia
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,2002,Philippines,Asia
polygon,1,111,3011,-999,-999,20687,-87.188127,14.283526,2002,Honduras,Americas
polygon,2,37,624,10673,-999,88394,-60.717424,3.118279,2002,Brazil,Americas
polygon,1,1011447,990,-999,-999,1007192,108.047454,11.117744,2002,Viet Nam,Asia
polygon,2,53,72912,13028,-999,90749,113.524613,23.377432,2002,China,Asia
polygon,1,240,1470,-999,-999,30060,104.519751,16.565349,2002,Thailand,Asia
polygon,1,263,1006350,-999,-999,1006350,-67.957275,10.191368,2002,Venezuela,Americas
polygon,2,61,331,14530,-999,92251,-85.020404,9.887799,2002,Costa Rica,Americas
polygon,1,33364,3033,-999,-999,16502,114.132656,22.380382,2002,Hong Kong,Asia
polygon,1,63,2448,-999,-999,18165,-79.416732,21.971188,2002,Cuba,Americas
polygon,1,111,40707,-999,-999,20603,-87.115873,13.34624,2002,Honduras,Americas
polygon,1,44,1012350,-999,-999,1012350,105.59581,12.025858,2002,Cambodia,Asia
polygon,1,153,2151,-999,-999,40759,102.207603,2.77725,2002,Malaysia,Asia
polygon,2,1011447,990,1000500,-999,1000500,108.176077,10.938247,2002,Viet Nam,Asia
polygon,2,231,1012,25851,-999,103572,80.020395,6.869272,2002,Sri Lanka,Asia
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,2002,Thailand,Asia
polygon,1,44,2423,-999,-999,15662,103.019305,13.704693,2002,Cambodia,Asia
polygon,1,180,955,-999,-999,25812,-87.056942,12.778251,2002,Nicaragua,Americas
polygon,1,44,1085,-999,-999,15829,106.178939,13.802368,2002,Cambodia,Asia
polygon,1,63,579,-999,-999,17974,-78.649897,21.982352,2002,Cuba,Americas
polygon,1,44,2381,-999,-999,15722,104.312905,10.794108,2002,Cambodia,Asia
polygon,1,240,1611,-999,-999,30184,103.314695,18.053628,2002,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,2002,Indonesia,Asia
polygon,0,209,-999,-999,-999,3333,-60.965296,13.894056,2002,Saint Lucia,Americas
polygon,1,44,1158,-999,-999,15815,104.024465,13.505766,2002,Cambodia,Asia
polygon,2,37,1199,9977,-999,87698,-42.666731,-22.112331,2002,Brazil,Americas
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,2002,Brazil,Americas
polygon,2,37,1199,9941,-999,87662,-43.055199,-22.916585,2002,Brazil,Americas
polygon,2,259,494,29228,-999,106949,-156.560447,20.861267,2002,United States of America,Oceania
polygon,2,259,494,29227,-999,106948,-159.60304,22.043433,2002,United States of America,Oceania
polygon,2,259,494,29225,-999,106946,-158.039976,21.480942,2002,United States of America,Oceania
